geo_id,geography_name,rural,county_tot_pop,tot_cov_pop,pct_tot_cov_pop,tot_cov_pop_MOE,pct_tot_cov_MOE,ipr_pop,pct_ipr_pop,ipr_pop_MOE,pct_ipr_MOE,aging_pop,pct_aging_pop,aging_pop_MOE,pct_aging_MOE,incarc_pop,pct_incarc_pop,incarc_pop_MOE,pct_incarc_MOE,vet_pop,pct_vet_pop,vet_pop_MOE,pct_vet_MOE,dis_pop,pct_dis_pop,dis_pop_MOE,pct_dis_MOE,lang_barrier_pop,pct_lang_barrier_pop,lang_barrier_pop_MOE,pct_lang_barrier_MOE,lang_pop,pct_lang_pop,lang_pop_MOE,pct_lang_MOE,pct_low_literacy_pop_nces,pct_low_literacy_nces_MOE,minority_pop,pct_minority_pop,minority_pop_MOE,pct_minority_MOE,rural_pop,pct_rural_pop,rural_pop_MOE,pct_rural_MOE,pct_no_fixed_bb_pop_fcc,no_bb_or_computer_pop,pct_no_bb_or_computer_pop,no_bb_or_computer_pop_MOE,pct_no_bb_or_computer_MOE
35017000000,"Grant County, New Mexico",Rural,26998,26998,100,0,0,9067,33.8,959,3.6,9504,34.3,292,1.1,73,0.3,35,0.1,2555,9.2,258,0.9,5804,21,543,2,6148,22.2,435,1.6,692,2.6,214,0.8,28.6,5.6,14994,54.2,23,0.1,27670,100,22,0.1,14.4,6244,23.2,795,2.9
35019000000,"Guadalupe County, New Mexico",Rural,4300,4300,100,0,0,900,25.3,245,6.9,1249,28.7,228,5.2,602,13.8,160,3.7,280,6.4,134,3.1,949,21.8,182,4.2,1673,38.4,227,5.2,563,13.8,180,4.4,42.8,8.2,3509,80.6,187,4.3,4353,100,0.1,0.8,31.7,1678,47.1,313,9
35021000000,"Harding County, New Mexico",Rural,625,625,100,0,0,143,32.4,54,9.9,210,47.6,36,7.5,0,0,12,7.2,50,11.3,18,4,103,23.4,23,4.7,100,22.7,37,7.3,18,4.3,14,3,23.4,5.3,181,41,56,9.8,441,100,75,7.2,31.4,169,38.3,37,7.9
35023000000,"Hidalgo County, New Mexico",Rural,4198,4198,100,0,0,1517,36.3,228,5.5,1254,29.2,67,1.6,30,0.7,11,0.3,351,8.2,70,1.6,969,22.6,128,3,1236,28.8,160,3.7,301,7.5,75,1.9,38.5,5.6,2621,61,12,0.8,4297,100,12,0.8,92.9,830,19.8,144,3.4
35025000000,"Lea County, New Mexico",Not rural,71070,66074,93,2209,3.1,18540,27.5,1580,2.4,11203,15.9,324,0.5,1846,2.6,308,0.4,2168,3.1,291,0.4,8377,11.9,590,0.8,23170,33,787,1.1,8136,12.6,697,1.1,39.4,4.6,45392,64.6,139,0.2,31900,45.4,30,0.1,6.8,11771,17.4,1409,2.1
35027000000,"Lincoln County, New Mexico",Rural,19572,19572,100,0,0,4472,23.4,712,3.7,7309,37.6,310,1.6,156,0.8,75,0.4,1927,9.9,317,1.6,3842,19.7,511,2.6,3970,20.4,479,2.5,1139,6.1,406,2.2,20.5,4.1,6829,35.1,143,0.7,19460,100,19,0.2,13.5,3747,19.5,625,3.3
35028000000,"Los Alamos County, New Mexico",Rural,19369,19369,100,0,0,1282,6.9,334,1.8,4556,24.5,220,1.2,21,0.1,12,0.1,1429,7.7,246,1.3,1616,8.7,230,1.2,2485,13.3,310,1.7,616,3.5,161,0.9,7.2,3.5,5248,28.2,19,0.1,18630,100,19,0.2,0.6,1165,6.3,285,1.5
35029000000,"Luna County, New Mexico",Rural,23709,23709,100,0,0,10400,44,878,3.7,6258,26,257,1.1,343,1.4,162,0.7,1549,6.4,230,1,4922,20.4,424,1.8,9818,40.8,533,2.2,3740,16.8,325,1.5,49.5,5.5,16975,70.5,22,0.1,24080,100,22,0.1,41.9,6273,26.5,803,3.4
35031000000,"McKinley County, New Mexico",Not rural,71367,70038,98.1,1042,1.5,35430,49.6,1587,2.2,12820,17.7,323,0.4,181,0.2,71,0.1,3035,4.2,377,0.5,11980,16.5,643,0.9,21380,29.5,761,1.1,6668,9.9,573,0.9,34.5,5.7,66179,91.4,36,0.1,50580,69.8,31,0.1,48.6,39235,54.7,1616,2.3
35033000000,"Mora County, New Mexico",Rural,4521,4521,100,0,0,1609,35.7,353,7.8,1826,40.3,271,6,0,0,12,0.7,448,9.9,161,3.5,1522,33.6,285,6.3,1581,34.9,311,6.8,306,6.9,165,3.8,33.5,8.1,3823,84.3,202,4.5,4536,100,12,0.7,36.5,1953,43.2,447,9.9
35035000000,"Otero County, New Mexico",Not rural,67490,60570,89.8,2410,3.6,20480,32.8,1394,2.2,15158,22.9,308,0.5,1180,1.8,396,0.6,7770,11.7,579,0.9,11890,18,875,1.3,18620,28.2,961,1.5,7042,11.4,748,1.2,28.4,3.8,33823,51.1,36,0.1,34750,52.5,35,0.1,21.1,10092,16.2,1047,1.7
35037000000,"Quay County, New Mexico",Rural,8253,8253,100,0,0,2911,35.8,423,5.2,2578,31,126,1.5,53,0.6,17,0.2,493,5.9,99,1.2,1816,21.8,271,3.3,1873,22.5,239,2.9,404,5.2,166,2.1,31.3,5.5,4195,50.4,9,0.1,8326,100,17,0.4,37.7,2358,28.6,320,3.9
35039000000,"Rio Arriba County, New Mexico",Rural,38921,38921,100,0,0,13680,35.6,1185,3.1,10266,26.2,217,0.6,114,0.3,57,0.1,2132,5.4,269,0.7,5905,15.1,560,1.4,11260,28.8,702,1.8,1916,5.2,565,1.5,35.3,6.7,34289,87.6,127,0.3,39160,100,25,0.1,13.8,13831,35.9,1054,2.7
35041000000,"Roosevelt County, New Mexico",Rural,18500,18500,100,0,0,6748,38.1,783,4.3,3573,18.9,179,1,98,0.5,51,0.3,1022,5.4,207,1.1,3605,19.1,412,2.2,5910,31.3,392,2.1,1555,8.9,342,2,33.8,4.1,9098,48.2,21,0.1,18890,100,19,0.2,19.0,2987,16.8,596,3.3
35043000000,"Sandoval County, New Mexico",Not rural,146748,124396,84.8,6901,4.7,28400,20.1,1532,1.1,34231,24,507,0.4,385,0.3,131,0.1,10956,7.7,591,0.4,19730,13.8,915,0.6,28710,20.1,1377,1,8296,6.2,865,0.6,21.2,3.8,80648,56.5,162,0.1,23710,16.6,711,0.5,8.3,25030,17.7,1488,1.1
35045000000,"San Juan County, New Mexico",Not rural,123958,117060,94.4,2762,2.2,40150,32.4,2021,1.6,25564,20.2,471,0.4,805,0.6,210,0.2,7025,5.6,444,0.4,19200,15.2,878,0.7,27590,21.8,1052,0.8,7595,6.4,635,0.5,24.8,3.4,78195,61.8,139,0.1,81260,64.2,59,0.1,21.6,39942,32,2193,1.8
35047000000,"San Miguel County, New Mexico",Rural,27277,27277,100,0,0,10770,41.5,1119,4.2,8066,29.1,309,1.1,142,0.5,58,0.2,1981,7.1,310,1.1,8228,29.7,679,2.4,10520,37.9,673,2.4,2870,10.9,439,1.7,40.8,6.8,22793,82.2,13,0.1,27740,100,22,0.1,50.6,8492,32.5,796,3
35049000000,"Santa Fe County, New Mexico",Not rural,150358,138579,92.2,4967,3.3,33820,23.1,1697,1.2,46505,31.2,485,0.3,1223,0.8,226,0.2,9715,6.5,504,0.3,20420,13.7,962,0.6,36790,24.6,1187,0.8,12799,9,1037,0.7,24.3,4.1,85428,57.2,115,0.1,54460,36.5,915,0.6,1.9,25421,17.4,1441,1
35051000000,"Sierra County, New Mexico",Rural,10791,10791,100,0,0,4352,40.7,460,4.3,4865,44.1,141,1.3,50,0.5,19,0.2,1442,13.1,204,1.9,3025,27.4,322,2.9,2380,21.6,259,2.4,302,2.9,124,1.2,27.2,3.9,3895,35.3,41,0.4,11030,100,19,0.3,17.9,3449,32,523,4.8
35053000000,"Socorro County, New Mexico",Rural,16637,16637,100,0,0,6544,40.4,903,5.6,4454,26.4,200,1.2,57,0.3,27,0.2,1173,7,218,1.3,4100,24.3,506,3,5358,31.8,434,2.6,1980,12.3,395,2.5,37.4,4.9,11094,65.8,19,0.2,16860,100,19,0.2,95.5,6898,42.2,861,5.3
35055000000,"Taos County, New Mexico",Rural,32723,32723,100,0,0,10560,32.8,1182,3.7,11330,34.6,361,1.1,28,0.1,11,0.1,2629,8,357,1.1,5963,18.2,535,1.6,8516,26,652,2,2602,8.3,542,1.7,29.2,5.3,21223,64.7,73,0.2,32790,100,25,0.1,21.7,9063,28.2,1175,3.6
35057000000,"Torrance County, New Mexico",Rural,15461,15461,100,0,0,6001,39.6,699,4.6,4294,27.7,156,1,56,0.4,101,0.7,1590,10.2,233,1.5,2668,17.2,383,2.5,4072,26.2,417,2.7,612,4.2,210,1.4,31.1,5.2,7031,45.3,118,0.8,15520,100,19,0.2,55.6,4146,27.3,583,3.8
35059000000,"Union County, New Mexico",Rural,4059,4059,100,0,0,1002,29,167,4.9,1089,26.3,64,1.6,537,13,200,4.8,335,8.1,80,1.9,846,20.5,158,3.8,1347,32.6,139,3.4,269,6.9,117,3,34.2,5.2,2013,48.7,57,1.4,4133,100,12,0.8,23.6,1131,32.5,242,6.9
35061000000,"Valencia County, New Mexico",Rural,76688,76688,100,0,0,22350,30.2,1554,2.1,18458,24.3,448,0.6,1251,1.6,228,0.3,6203,8.2,513,0.7,15740,20.7,1048,1.4,21540,28.3,861,1.1,4563,6.4,780,1.1,34.7,5.4,51243,67.4,179,0.2,76030,100,28,0.1,13.5,20232,27.1,1703,2.3
36001000000,"Albany County, New York",Not rural,305506,211119,69.1,18235,6,52730,18.3,2180,0.8,70952,23.1,679,0.2,639,0.2,120,0.1,14955,4.9,753,0.2,37270,12.1,1030,0.3,47010,15.3,1695,0.6,13652,4.7,1004,0.3,15.3,2.5,85426,27.8,347,0.1,35570,11.6,1026,0.3,0.3,33775,11.7,1906,0.7
36003000000,"Allegany County, New York",Rural,46091,46091,100,0,0,11560,27.8,718,1.7,11998,25.7,176,0.4,150,0.3,60,0.1,3454,7.4,214,0.5,7794,16.7,415,0.9,6902,14.8,339,0.7,614,1.4,134,0.3,18.2,3,2613,5.6,20,0.1,46690,100,25,0.1,23.3,8795,21,666,1.6
36005000000,"Bronx County, New York",Not rural,1418207,1369611,96.6,36651,2.6,555700,40.1,8226,0.6,254078,17.7,1684,0.1,7748,0.5,395,0.1,25175,1.8,1345,0.1,228100,15.9,3816,0.3,683000,47.6,4499,0.3,345628,26,4843,0.4,49.9,5.4,1303928,90.9,587,0.1,0,0,28,0.1,1.8,269317,19.4,7136,0.5
36007000000,"Broome County, New York",Not rural,190488,177102,93,3322,1.7,46670,25.6,2193,1.2,49096,25.4,526,0.3,555,0.3,191,0.1,11417,5.9,629,0.3,32020,16.6,1024,0.5,30740,15.9,1009,0.5,5716,3.1,541,0.3,17.7,2.9,32107,16.6,58,0.1,148000,76.6,31,0.1,0.9,24794,13.5,1470,0.8
36009000000,"Cattaraugus County, New York",Rural,76117,76117,100,0,0,20720,27.9,1001,1.3,20038,26,260,0.3,204,0.3,124,0.2,5930,7.7,279,0.4,12750,16.5,530,0.7,11750,15.2,489,0.6,1462,2,225,0.3,19.2,2.9,7264,9.4,32,0.1,77120,100,28,0.1,17.9,17543,23.5,920,1.2
36011000000,"Cayuga County, New York",Not rural,76576,67434,88.1,1898,2.5,16250,22.4,990,1.4,19906,25.7,316,0.4,2917,3.8,261,0.3,5254,6.8,314,0.4,11880,15.3,557,0.7,11630,15,513,0.7,967,1.3,151,0.2,18.4,2.6,7672,9.9,48,0.1,50820,65.6,47,0.1,3.1,12319,16.9,1110,1.5
36013000000,"Chautauqua County, New York",Not rural,126903,117564,92.6,2051,1.6,35140,28.7,1412,1.1,34507,26.9,393,0.3,1080,0.8,209,0.2,8231,6.4,418,0.3,21550,16.8,824,0.6,21710,16.9,758,0.6,3554,2.9,459,0.4,20.1,3,16142,12.6,80,0.1,98990,77,45,0.1,2.2,23485,19.1,1267,1
36015000000,"Chemung County, New York",Not rural,83456,73856,88.5,1919,2.3,18990,23.8,1420,1.8,21454,25.3,395,0.5,2417,2.8,306,0.4,5993,7.1,427,0.5,13220,15.6,680,0.8,11570,13.6,540,0.6,1093,1.4,253,0.3,17.8,2.9,11692,13.8,83,0.1,57490,67.7,22,0.1,2.0,11626,14.5,911,1.1
36017000000,"Chenango County, New York",Rural,47207,47207,100,0,0,11540,24.6,770,1.6,13592,28.4,247,0.5,129,0.3,58,0.1,3493,7.3,245,0.5,9457,19.7,421,0.9,6761,14.1,395,0.8,361,0.8,112,0.2,18.9,2.9,2520,5.3,7,0.1,47910,100,25,0.1,4.3,8111,17.2,651,1.4
36019000000,"Clinton County, New York",Rural,80485,80485,100,0,0,16200,22.4,1189,1.6,18866,23.4,372,0.5,4086,5.1,298,0.4,5821,7.2,459,0.6,12960,16.1,745,0.9,13810,17.1,697,0.9,1190,1.6,247,0.3,20.9,3,8115,10.1,120,0.1,80580,100,28,0.1,6.5,11532,15.8,1057,1.5
36021000000,"Columbia County, New York",Rural,59461,59461,100,0,0,11110,19.2,853,1.5,18962,31.4,279,0.5,844,1.4,145,0.2,3975,6.6,330,0.5,9408,15.6,623,1,8661,14.3,635,1.1,1745,3,354,0.6,17.3,2.8,8242,13.7,156,0.3,60370,100,28,0.1,0.8,9296,16,940,1.6
36023000000,"Cortland County, New York",Rural,47581,47581,100,0,0,10700,24.2,810,1.8,10537,22,222,0.5,79,0.2,89,0.2,2769,5.8,250,0.5,6550,13.7,402,0.8,6218,13,448,0.9,425,0.9,131,0.3,16.8,2.8,3533,7.4,26,0.1,47870,100,25,0.1,4.2,9888,22.3,981,2.2
36025000000,"Delaware County, New York",Rural,44135,44135,100,0,0,10790,25.4,887,2.1,14682,32.6,250,0.6,170,0.4,69,0.2,3337,7.4,286,0.6,7925,17.6,540,1.2,7473,16.6,517,1.1,859,2,255,0.6,19.9,2.8,3561,7.9,41,0.1,45000,100,25,0.1,2.3,7808,18.3,641,1.5
36027000000,"Dutchess County, New York",Not rural,294218,287586,97.8,2132,0.7,40900,14.9,2213,0.8,70789,24.1,673,0.2,5360,1.8,478,0.2,13916,4.7,615,0.2,40780,13.9,1288,0.4,48470,16.5,1251,0.4,13158,4.7,865,0.3,17.6,2.7,83813,28.5,355,0.1,261300,89,389,0.1,2.2,23680,8.6,1485,0.5
36029000000,"Erie County, New York",Not rural,918702,627689,68.3,54181,5.9,192500,21.7,4141,0.5,225120,24.5,1114,0.1,4578,0.5,356,0.1,52004,5.7,1126,0.1,126900,13.8,2179,0.2,145200,15.8,2599,0.3,33884,3.9,1644,0.2,17.7,2.7,225288,24.5,241,0.1,107600,11.7,1452,0.2,0.2,123733,13.9,3300,0.4
36031000000,"Essex County, New York",Rural,36885,36885,100,0,0,6335,18.3,631,1.8,11530,30.8,235,0.6,1288,3.4,333,0.9,2717,7.3,285,0.8,6552,17.5,447,1.2,5192,13.9,464,1.2,585,1.6,158,0.4,15.9,3.4,3012,8,104,0.3,37460,100,25,0.1,6.1,5975,17.3,666,1.9
36033000000,"Franklin County, New York",Rural,50022,50022,100,0,0,11750,26.4,789,1.8,11692,23.2,243,0.5,4097,8.1,214,0.4,3189,6.3,353,0.7,8084,16,549,1.1,9446,18.7,512,1,947,2,193,0.4,22.9,3.6,9276,18.4,28,0.1,50480,100,28,0.1,4.6,9716,21.7,1107,2.5
36035000000,"Fulton County, New York",Rural,53383,53383,100,0,0,12780,24.6,970,1.9,14253,26.6,259,0.5,408,0.8,122,0.2,3271,6.1,281,0.5,9263,17.3,736,1.4,8534,15.9,512,1,485,1,179,0.4,20,2.7,3919,7.3,27,0.1,53650,100,28,0.1,3.3,9295,17.7,862,1.6
36037000000,"Genesee County, New York",Rural,57280,57280,100,0,0,10590,18.7,724,1.3,14584,25.2,290,0.5,83,0.1,31,0.1,3873,6.7,300,0.5,8845,15.3,564,1,6912,12,429,0.7,550,1,145,0.3,16.1,2.8,5479,9.5,21,0.1,57810,100,28,0.1,4.1,8056,14.1,746,1.3
36039000000,"Greene County, New York",Rural,47188,47188,100,0,0,9468,21.7,921,2.1,14036,29.6,320,0.7,2641,5.6,272,0.6,3325,7,272,0.6,6449,13.6,596,1.3,8290,17.5,500,1.1,1106,2.4,232,0.5,21.3,2.8,6979,14.7,14,0.1,47420,100,25,0.1,1.7,8274,18.7,790,1.8
36041000000,"Hamilton County, New York",Rural,4416,4416,100,0,0,904,20.7,184,4.2,1703,37.7,67,1.5,5,0.1,10,0.2,443,9.8,107,2.4,1257,27.8,150,3.3,662,14.7,113,2.5,69,1.6,57,1.3,17.5,4.2,183,4.1,54,1.2,4515,100,12,0.7,14.7,930,21.2,178,4.1
36043000000,"Herkimer County, New York",Not rural,61319,61025,99.5,291,0.5,13820,22.8,1061,1.8,17186,27.7,315,0.5,27,0.1,29,0.1,4585,7.4,315,0.5,10330,16.6,655,1.1,8589,13.8,548,0.9,802,1.4,225,0.4,17.4,2.8,3406,5.5,66,0.1,61120,98.5,235,0.4,6.4,8886,14.6,793,1.3
36045000000,"Jefferson County, New York",Not rural,109834,100466,91.5,1866,1.7,26170,24.7,1690,1.6,20846,18.5,264,0.2,1672,1.5,220,0.2,9895,8.8,613,0.5,16300,14.4,814,0.7,16690,14.8,831,0.7,2140,2.1,472,0.5,18.1,2.7,20721,18.4,39,0.1,87220,77.3,39,0.1,1.5,13625,12.8,1250,1.2
36047000000,"Kings County, New York",Not rural,2559903,2083883,81.4,140412,5.5,759700,29.9,9086,0.4,492833,19,1714,0.1,212,0.1,91,0.1,37191,1.4,1180,0.1,267700,10.3,3769,0.1,948500,36.6,5151,0.2,524153,21.8,5894,0.2,32.8,3,1647109,63.6,900,0.1,0,0,28,0.1,0.2,451938,17.7,7391,0.3
36049000000,"Lewis County, New York",Rural,26296,26296,100,0,0,6283,24.1,568,2.2,6699,25.2,171,0.6,34,0.1,13,0.1,1580,5.9,196,0.7,3881,14.6,283,1.1,3837,14.4,230,0.9,306,1.2,120,0.5,17.8,3.5,1102,4.1,19,0.1,26570,100,22,0.1,14.5,4238,16.2,412,1.6
36051000000,"Livingston County, New York",Rural,62914,62914,100,0,0,11730,20.5,839,1.4,15570,24.5,303,0.5,2212,3.5,236,0.4,3745,5.9,278,0.4,8851,13.9,555,0.9,9862,15.5,476,0.7,1382,2.3,258,0.4,18,2.8,5877,9.2,21,0.1,63590,100,28,0.1,9.3,6855,12,689,1.2
36053000000,"Madison County, New York",Not rural,70941,70782,99.8,190,0.3,12060,18.3,1010,1.5,17833,25,336,0.5,110,0.2,70,0.1,4506,6.3,395,0.6,9080,12.8,581,0.8,8736,12.3,574,0.8,732,1.1,152,0.2,15.4,2.6,4920,6.9,79,0.1,70910,99.6,172,0.2,5.8,9995,15.1,1010,1.5
36055000000,"Monroe County, New York",Not rural,741770,516402,69.6,44226,6,155200,21.7,3650,0.5,175022,23.5,1087,0.1,1605,0.2,185,0.1,34611,4.7,1007,0.1,108100,14.5,2297,0.3,132900,17.9,2586,0.3,38801,5.5,1608,0.2,18.6,2.6,218753,29.4,338,0.1,72810,9.8,1100,0.1,0.0,82015,11.4,2570,0.4
36057000000,"Montgomery County, New York",Rural,49221,49221,100,0,0,14590,30.4,839,1.8,12365,25.1,227,0.5,134,0.3,71,0.1,2805,5.7,274,0.6,8613,17.5,467,0.9,9729,19.7,484,1,2044,4.4,361,0.8,23.7,3,9234,18.7,55,0.1,49300,100,25,0.1,2.1,9977,20.7,845,1.7
36059000000,"Nassau County, New York",Not rural,1356924,953127,70.2,77961,5.8,125200,9.4,4536,0.3,329628,24.3,1309,0.1,1240,0.1,375,0.1,43255,3.2,1155,0.1,120300,8.9,2045,0.2,278200,20.5,3706,0.3,145828,11.4,3219,0.3,17,2.8,542826,40,743,0.1,2485,0.2,321,0.1,0.7,90583,6.8,3468,0.3
36061000000,"New York County, New York",Not rural,1628706,1197528,73.5,104159,6.4,351100,22.4,7129,0.5,354953,21.7,2317,0.1,1205,0.1,243,0.1,31459,1.9,1422,0.1,175000,10.7,3608,0.2,437200,26.8,5110,0.3,230261,14.8,4571,0.3,23,3.4,866366,53.1,766,0.1,0,0,28,0.1,0.0,200179,12.7,6164,0.4
36063000000,"Niagara County, New York",Not rural,209281,155846,74.5,10811,5.2,45420,22,1957,0.9,56040,26.6,587,0.3,488,0.2,87,0.1,14144,6.7,686,0.3,30340,14.4,956,0.5,29920,14.2,1027,0.5,3321,1.7,499,0.2,16.9,2.7,30705,14.6,132,0.1,70410,33.4,823,0.4,0.7,31546,15.2,1672,0.8
36065000000,"Oneida County, New York",Not rural,228671,178190,77.9,11089,4.9,51990,24,2097,1,57842,25.2,530,0.2,4312,1.9,360,0.2,14917,6.5,686,0.3,35030,15.2,1099,0.5,41780,18.2,1034,0.4,10545,4.9,722,0.3,20.2,2.8,41367,18,123,0.1,85390,37.1,913,0.4,2.9,30931,14.2,1707,0.8
36067000000,"Onondaga County, New York",Not rural,460528,316048,68.6,28196,6.1,94770,21.5,2345,0.5,108115,23.4,736,0.2,1373,0.3,316,0.1,24919,5.4,869,0.2,61480,13.3,1619,0.3,71940,15.5,1602,0.3,17375,4,1012,0.2,17,2.6,107173,23.2,267,0.1,62890,13.6,1053,0.2,0.1,73479,16.6,2659,0.6
36069000000,"Ontario County, New York",Not rural,109777,91975,83.8,3480,3.2,16690,15.8,1231,1.2,29360,26.8,477,0.4,257,0.2,94,0.1,6966,6.4,438,0.4,14430,13.2,639,0.6,12470,11.4,669,0.6,2226,2.1,350,0.3,12.9,2.6,11127,10.2,116,0.1,71870,65.6,853,0.8,0.6,10942,10.3,919,0.9
36071000000,"Orange County, New York",Not rural,384940,371849,96.6,4238,1.1,67410,18.3,2834,0.8,74663,19.6,787,0.2,1431,0.4,293,0.1,19107,5,844,0.2,47190,12.4,1420,0.4,83010,21.8,1897,0.5,32241,9.1,1477,0.4,20.7,2.8,135906,35.8,316,0.1,299300,78.7,145,0.1,1.2,66132,17.9,2354,0.6
36073000000,"Orleans County, New York",Rural,40352,40352,100,0,0,9249,24.5,658,1.7,10041,24.5,242,0.6,2356,5.8,235,0.6,3039,7.4,276,0.7,7336,17.9,543,1.3,7315,17.9,419,1,888,2.3,215,0.6,21.3,2.9,5576,13.6,12,0.1,40900,100,25,0.1,2.5,5890,15.6,701,1.8
36075000000,"Oswego County, New York",Not rural,117124,113653,97,1058,0.9,28840,25.6,1516,1.3,26943,22.8,450,0.4,170,0.1,99,0.1,8568,7.2,518,0.4,18060,15.3,755,0.6,19240,16.3,670,0.6,1184,1.1,236,0.2,20.7,3,7055,6,19,0.1,110500,93.4,459,0.4,0.5,13192,11.6,964,0.8
36077000000,"Otsego County, New York",Rural,59493,59493,100,0,0,12920,23.8,981,1.8,16647,27.8,270,0.5,94,0.2,72,0.1,4036,6.7,289,0.5,9238,15.4,533,0.9,8325,13.9,410,0.7,1004,1.7,169,0.3,16.5,2.9,5320,8.9,75,0.1,59970,100,28,0.1,8.3,9087,16.7,696,1.3
36079000000,"Putnam County, New York",Not rural,98320,67943,69.1,5560,5.7,7178,7.5,999,1,24018,24.3,362,0.4,133,0.1,48,0.1,3691,3.7,361,0.4,10130,10.3,672,0.7,13840,14,796,0.8,4792,5.1,516,0.5,13.9,2.9,21027,21.3,89,0.1,23510,23.8,1088,1.1,1.1,5019,5.2,668,0.7
36081000000,"Queens County, New York",Not rural,2253858,1996633,88.6,104380,4.6,483200,21.5,8278,0.4,490203,21.4,1874,0.1,596,0.1,156,0.1,42135,1.8,1326,0.1,231300,10.1,3281,0.1,931900,40.7,5732,0.3,620302,28.9,5632,0.3,30.9,3.3,1714485,75,989,0.1,0,0,28,0.1,0.0,282602,12.5,6879,0.3
36083000000,"Rensselaer County, New York",Not rural,158714,117276,73.9,8607,5.4,27300,17.9,1543,1,37754,23.7,568,0.4,322,0.2,160,0.1,9397,5.9,516,0.3,23320,14.6,1021,0.6,21200,13.3,983,0.6,3672,2.4,399,0.3,15.4,2.6,26727,16.8,127,0.1,53120,33.4,1052,0.7,0.0,16858,11,1084,0.7
36085000000,"Richmond County, New York",Not rural,476143,334609,70.3,31213,6.6,80450,17.2,3735,0.8,106778,22.5,982,0.2,17,0.1,20,0.1,14964,3.2,714,0.2,49680,10.5,1340,0.3,112400,23.7,2094,0.4,49333,11,1912,0.4,21.7,2.7,185142,39,225,0.1,0,0,28,0.1,0.0,65272,13.9,3251,0.7
36087000000,"Rockland County, New York",Not rural,325789,229503,70.5,18955,5.8,66330,20.9,3167,1,68869,21.2,678,0.2,194,0.1,71,0.1,8706,2.7,478,0.1,30930,9.5,1055,0.3,86980,26.8,1967,0.6,51063,17.1,1780,0.6,21.9,2.6,119607,36.9,414,0.1,2816,0.9,549,0.2,1.3,63508,20,2933,0.9
36089000000,"St. Lawrence County, New York",Rural,107740,107740,100,0,0,26780,27.7,1619,1.7,25759,23.7,365,0.3,2506,2.3,232,0.2,7564,6.9,437,0.4,18830,17.3,727,0.7,18830,17.3,758,0.7,2494,2.4,392,0.4,19.9,3.1,8744,8,63,0.1,108900,100,28,0.1,4.6,16284,16.8,1285,1.3
36091000000,"Saratoga County, New York",Not rural,229863,180861,78.7,9033,3.9,24010,10.7,1865,0.8,55466,24.3,652,0.3,211,0.1,77,0.1,15389,6.7,774,0.3,26350,11.5,999,0.4,22110,9.7,1007,0.4,3942,1.8,543,0.3,10.8,2.6,22040,9.6,193,0.1,123600,54.1,1188,0.5,0.1,16730,7.4,1219,0.5
36093000000,"Schenectady County, New York",Not rural,155299,106469,68.6,9817,6.3,27160,18.1,1671,1.1,36593,23.6,568,0.4,344,0.2,118,0.1,8584,5.5,618,0.4,21920,14.2,966,0.6,24230,15.6,1088,0.7,5079,3.5,659,0.5,17.9,2.5,42439,27.4,662,0.4,12790,8.3,646,0.4,0.0,18367,12.2,1585,1.1
36095000000,"Schoharie County, New York",Rural,30999,30999,100,0,0,6218,20.9,581,2,8861,28.4,178,0.6,49,0.2,19,0.1,2384,7.6,222,0.7,5177,16.6,419,1.3,4435,14.2,287,0.9,309,1,88,0.3,18.3,2.8,2133,6.8,63,0.2,31220,100,25,0.1,0.9,5748,19.3,415,1.4
36097000000,"Schuyler County, New York",Rural,17807,17807,100,0,0,4603,26.2,524,3,5221,29.1,202,1.1,23,0.1,9,0.1,1539,8.6,156,0.9,3219,18,251,1.4,2483,13.9,207,1.2,247,1.5,90,0.5,17.6,2.9,904,5,14,0.1,17920,100,19,0.2,2.6,2941,16.6,364,2.1
36099000000,"Seneca County, New York",Rural,34016,34016,100,0,0,6643,21.3,543,1.7,8747,25.4,193,0.6,2357,6.9,204,0.6,2369,6.9,202,0.6,6172,17.9,427,1.2,6097,17.7,414,1.2,757,2.3,157,0.5,20,2.6,3779,11,10,0.1,34390,100,25,0.1,0.4,5538,17.7,452,1.4
36101000000,"Steuben County, New York",Rural,95379,95379,100,0,0,23100,24.6,983,1,25314,26.3,249,0.3,250,0.3,112,0.1,7990,8.3,367,0.4,15160,15.7,534,0.6,13540,14,588,0.6,1669,1.8,273,0.3,17,2.8,6202,6.4,65,0.1,96420,100,28,0.1,10.0,16559,17.5,1083,1.1
36103000000,"Suffolk County, New York",Not rural,1476601,998199,67.6,87347,5.9,162200,11.2,7088,0.5,344471,23.2,1445,0.1,2511,0.2,730,0.1,61090,4.1,1273,0.1,151500,10.2,2597,0.2,287200,19.4,4308,0.3,117843,8.4,2882,0.2,18.3,2.8,481242,32.4,1244,0.1,65530,4.4,1961,0.1,3.5,132483,9.1,5190,0.4
36105000000,"Sullivan County, New York",Rural,75432,75432,100,0,0,17320,24.3,1433,2,19370,25.8,326,0.4,1436,1.9,190,0.3,4407,5.9,326,0.4,12870,17.1,696,0.9,16500,22,796,1.1,3992,5.6,525,0.7,23.7,2.8,21397,28.5,271,0.4,75120,100,28,0.1,0.5,10893,15.3,948,1.3
